title,hash_title,allowed_hashes,best_doc_hash,best_doc_sim
What Is the Best Way to Cook Vegetables?,603853fe5784,['603853fe5784'],bfa8e8c6cb5e,0.5128429269877453
Preloading with Watercress Before Exercise,87e2acd0ac64,['87e2acd0ac64'],14ba53b06ff5,0.593075151227726
How to Cook Broccoli,c13466a3ff1c,['c13466a3ff1c'],b108cc416974,0.6133091938762861
The Vitamin Everyone on a Plant-Based Diet Needs,df8756fa10be,['df8756fa10be'],c2b7771a4d50,0.6565683975459243
Do Casomorphins from Cow’s Milk Contribute to Autism?,9771b98e663d,['9771b98e663d'],0c33dd90c704,0.7087692612384094
New Audio Podcast Launches Today,6f73f3eb99d9,['6f73f3eb99d9'],e3df140b9ac9,0.6208452822843087
Açaí vs. Wild Blueberries for Artery Function,cd566e54189c,"['76b5d608f27a', 'cd566e54189c']",e4ff15ace229,0.7981440663506056
Aluminum Levels in Tea,3f0a5d4645b5,['3f0a5d4645b5'],093204b86edc,0.7073719159464567
Check Out Our Spring Fundraiser Gear,22718c1ec304,['22718c1ec304'],af8aeafea45b,0.39379630370046503
Fighting Inflammation and Treating Osteoarthritis with Berries,e817f2bd0293,['e817f2bd0293'],6150689aecd0,0.8018727523405402
The Anti-Wrinkle Diet,45439946d489,['45439946d489'],ff1fddd69c23,0.43057622116941746
Can Soy Prevent and Treat Prostate Cancer?,13ffc282ec43,['13ffc282ec43'],14771a3a668b,0.8024664887487029
Why You Don’t Want “Normal” Blood Lead Levels,e417249e7542,['e417249e7542'],ef266d6c42ee,0.621923278327721
Mushrooms and Immunity,dbe42f262f85,['dbe42f262f85'],185ffbc4778a,0.6938377283674606
Does Chocolate Cause Acne?,0bc96fbf849f,"['e7c6c60dfe48', '0bc96fbf849f']",55b9e07a05a6,0.7406325777250415
How to Treat Multiple Sclerosis with Diet,e76fc5ff199e,"['5d1f728c4636', 'e76fc5ff199e']",bad7fddce0b7,0.6140246328520638
Reversing Massive Obesity with Diet,322d7be334fd,['322d7be334fd'],465538b49e77,0.6256094198404962
A Randomized Controlled Dietary Trial for Autism,c586df0ff493,['c586df0ff493'],e60ada787984,0.7252500862850899
Flax and Breast Cancer Prevention,6f13b824106e,"['1c0b4de67296', '6f13b824106e', 'db25d6775819', '0dafa09604ca', 'bc543889207d']",8eb152afb49c,0.7296038480881956
Coca-Cola Stopped Sponsoring the Academy of Nutrition and Dietetics,0ed23eb3cd66,['0ed23eb3cd66'],7841f3ceb34a,0.6856471333210007
Treating Breast Pain with Diet,9c0cdba32c83,['9c0cdba32c83'],d93cefba3104,0.6418177304246719
The Last Heart Attack: Perfect Timing for the Launch of NutritionFacts.org,94e0c3d2f0d1,['94e0c3d2f0d1'],c46128fe02c8,0.5068642585561267
How to Treat the Root Cause of Diabetes,8b0f8bdf36d7,['8b0f8bdf36d7'],8a58cb2e15d9,0.4412297632646282
Helpful Foods to Support People with Autism,0bef057d6f79,['0bef057d6f79'],73f9a60fdc61,0.7614501749377415
Why Are Eggs Linked to Cancer Progression?,7227eb062094,"['9bf4f0a3bd87', '250799dc0c1f', '7227eb062094']",8a3d1e4be022,0.6612026803403264
Countering Stress-Induced Immune Suppression with Diet,0076dc46a1cb,['0076dc46a1cb'],2968c4e3d0bc,0.5211738357470851
The Best Diet for Depression,8a1986d8235a,['8a1986d8235a'],6d168fd83c39,0.5623141722917475
Do Cholesterol Statin Drugs Cause Breast Cancer?,99f361cc357b,['99f361cc357b'],fdfa84a5f4cc,0.6690541895111712
"Celebrating Food, Activism, and Black History Month with Dr. Paule Joseph",a5ff7b49ca8f,['a5ff7b49ca8f'],d7de64fbfbb2,0.6681567970528641
Cancer Risk from Arsenic in Rice and Seaweed,fd74667b107f,"['41e3187b6b71', '48e0078cdb15', 'b64d9dbe0b9a', '98ff783db1be', '2946f8f86b01', 'fd74667b107f']",4cf7be7f6166,0.8511037902814176
"Testing Berries and Nuts, Two of the Best Brain Foods",fc9a3d02b355,"['d762ba989c2d', 'fc9a3d02b355']",dd92b339f837,0.6530177475604625
How the Egg Industry Tried to Bury the TMAO Risk,103d7ee3f329,['103d7ee3f329'],1f2b987b2ffc,0.5638793363029759
The Best Duct Tape for Wart Removal,cc24d6380d28,"['cc24d6380d28', 'c1f87ce82099', '9a9d12c748e1']",b4392518b681,0.7254199853655973
Treating Prostate Cancer with Green Tea,7e2cc7931f08,"['360761fe4965', '7e2cc7931f08', '177cc8f552ad']",e4b3ebf837d6,0.8230903360763528
Improving Attractiveness in Six Weeks,3d39cb27c10a,['3d39cb27c10a'],daf4ed2f92e4,0.36503411543584474
What to Eat to Help with Seasonal Allergies (Hay Fever),5aa33def9aec,['5aa33def9aec'],6a808400a217,0.5718009667118897
Butter Is Back?,ed8bfcb94e53,"['ed8bfcb94e53', '2322f21f330e']",45cca7301520,0.4619544831520107
Final Fasting Webinar and New DVD,27b8851f46aa,['27b8851f46aa'],864bfa38f93d,0.4999044906418293
Updated Vitamin B12 Recommendations Infographic,c2593f82c6b0,['c2593f82c6b0'],479e1bfb541e,0.6601533403648162
Dark Chocolate Put to the Test for Peripheral Artery Disease,c7d8e83101be,['c7d8e83101be'],555f2d354cf2,0.7420442296071619
The Public Health Concerns of Weed Legalization,d1e2175eb044,['d1e2175eb044'],2ef9139721e2,0.8119531536629461
What Is the Best Food for Gingivitis and Periodontal Disease?,8f1a00fe9f20,"['8f1a00fe9f20', 'f24a7ff8e704']",752905ab9c7b,0.5788661511133477
Toxin Contamination of Spirulina Supplements,d2d9cb9bf3fe,['d2d9cb9bf3fe'],4b73d514aa8b,0.7849621101803856
Why Smoothies Are Better Than Juicing,4f28cef25f32,['4f28cef25f32'],0a4f8227d3b0,0.6481134638136643
Does Smoking Really Protect Against Parkinson’s Disease?,af871315576e,['af871315576e'],7fc6abecb87f,0.7863554084296044
Cholesterol Lowering in a Nut Shell,1fec9057cd94,['1fec9057cd94'],fc4034e181d9,0.5538773746513738
How to Treat Prediabetes with Diet,e2543e69b7eb,['e2543e69b7eb'],1ece8932a867,0.6908043162203852
Caloric Restriction vs. Plant-Based Diets,7b2ca5269848,['7b2ca5269848'],bbfbdc4f71ab,0.5622552505773947
The Best Way to Wash Fruit and Vegetables,0caf3222c59c,['0caf3222c59c'],f998fe3f9b60,0.6717828905533118
What Do Meat Purge and Cola Have in Common?,b3029c8fafa3,['b3029c8fafa3'],2cd0538e4898,0.5111440044093529
Certified Organic Meat Put to the Test,cd9c6d6d5615,['cd9c6d6d5615'],8b7ad2f2433c,0.617252898654487
The Ice Diet,bbd0cb059882,['bbd0cb059882'],925c447579b5,0.5942983243676676
Last Day to Register for Next Webinar,13b67fddd6d8,['13b67fddd6d8'],3ef81549f9c7,0.376912925575987
Does Rye Bread Protect Against Cancer?,7f42aef1fe6d,['7f42aef1fe6d'],8a88bed6d29b,0.7254629499977123
Oil Pulling for Cancer?,ca97e12587af,['ca97e12587af'],6c717210dda4,0.6813812438789988
How to Increase Gut Bacterial Richness,5301e32ddfb9,['5301e32ddfb9'],0b714127bfa2,0.634547179836285
Can Oatmeal Reverse Heart Disease?,2c868a993d38,['2c868a993d38'],a11e9d81a4bc,0.6070583164443349
Dishonest Doctors,20be01081463,['20be01081463'],05ebc6ecd540,0.5348054196898331
The Science on Açaí Berries,b66e5b70da55,['b66e5b70da55'],1106affb7551,0.7038767253316108
Dr. Greger Addresses Gluten in New DVD,f13a07ab424a,['f13a07ab424a'],985137d8be51,0.5876096522930031
Turmeric Curcumin Put to the Test for Inflammatory Bowel Disease,20c9eac074b2,['20c9eac074b2'],d38bcff24bd2,0.7204339998374302
"Cantaloupe and Listeria: An Estimated 85% of Cases Are from Deli Meats, Not Melons",cb437aed7cca,['cb437aed7cca'],5eb7653c06a7,0.6311892236409571
Help Me Fill the Carrot: Support Our 2020 Fundraiser,96ba4ae3f772,['96ba4ae3f772'],00f471f14969,0.40431223184085446
What to Feed Your Gut Bacteria,0bc642df4456,['0bc642df4456'],4b27c6a70db4,0.6186565228641213
Treating Psoriasis with Aloe Vera,270dd553951c,['270dd553951c'],62d551ffa5e4,0.7939338736178921
The Neurotoxin in Star Fruit,9cbdc8e396a6,['9cbdc8e396a6'],fab7daade5c2,0.7487194635134241
How to Design Saturated Fat Studies to Hide the Truth,1e5aafad7558,['1e5aafad7558'],0c987da3419c,0.6394821886445208
"New DVD Covers Splenda, Lupus, CoQ10, & Reversing Diabetes",44a184fcf8ec,['44a184fcf8ec'],c6335404dc9d,0.5916807638931025
Were We Wrong About Fiber?,5e198ad74877,['5e198ad74877'],b3d8c4fcbfd2,0.675107419658515
How Contaminated Are Our Children?,fe64592f316d,['fe64592f316d'],e9909705887a,0.6340397406309658
Takeaways from My Webinar on COVID-19,4d99f3afb49d,['4d99f3afb49d'],97e9e545fc65,0.3541134814318875
Magnesium-Rich Foods to Prevent Sudden Death,c1fae3ceaffd,['c1fae3ceaffd'],4f5c7b63cb95,0.578146635036519
Big Sugar Flexes Its Muscles,bddd072de10e,['bddd072de10e'],00c81a742556,0.230270179728257
Free Meal Plan with Dr. Greger-Approved Recipes,52e96b330e35,['52e96b330e35'],60e93709df52,0.6292411081857815
Foods to Eat to Help Prevent Diabetes,8bdc7dd05526,"['be185624bb2d', '8bdc7dd05526']",af0705d97880,0.6298222197494815
When a Scraped Knee May Once Again Kill,35480300c784,['35480300c784'],1078f0d5a4a3,0.30814412970430677
Flavonoid Benefits from Apple Peels,eafcfb739183,['eafcfb739183'],3921321b8313,0.6803089953508167
Eating Green to Prevent Cancer,c23de424d01a,"['c23de424d01a', '0062f53fc7e8']",e3a2962f27db,0.6307708180479088
What a Single Fatty Meal Can Do to Our Arteries,024b14ab0de8,['024b14ab0de8'],34c29970659f,0.7031145386584347
"Dining by Traffic Light: Green Is for Go, Red Is for Stop",9ff6dc8f43f6,['9ff6dc8f43f6'],648c7480c45d,0.44205962085657186
Is Coconut Oil Bad for You?,daf14f128128,['daf14f128128'],787ced50f879,0.7470052658566577
Contaminants Found in 90% of Herbal Supplements Tested,aee3fd12bc31,['aee3fd12bc31'],a1017e4b7fa6,0.506541262704001
Why I Include Lentils in my BROL Recipe,b38fc1e06ae3,['b38fc1e06ae3'],e29c6e20208d,0.5255127058936767
¡NutritionFacts.org en Español!,a6e1b2e349ab,['a6e1b2e349ab'],877c135df710,0.5970889979905973
Why Some Dairy Products Are More Closely Linked to Parkinson’s Disease,62a04311826e,"['ad6d9e9f718c', '62a04311826e']",af8c32d02618,0.8044173981810867
Fewer Than One in Ten Informed About Most Serious Downside of Mammograms,ceeb12a53bdb,"['ca2998c3beab', '7ede9f3055bb', 'ceeb12a53bdb']",3d2c05870681,0.7202276751296569
Uncovering the Early Silent Stages of Alzheimer’s Disease,772b80599670,['772b80599670'],7c21ef11e48d,0.7698813568511608
Testing the Keto Diet Theory,25f28e513bf8,['25f28e513bf8'],ca9e355c9896,0.54698697248178
Do You Have to Combine Plant Proteins at a Meal?,410223eb4355,['410223eb4355'],590a5b553db7,0.6810280459056152
Can Vitamin C Supplements Help with Lead Poisoning?,57ac5edbd78f,['57ac5edbd78f'],3b45baf15ccf,0.8382897239861131
Exploring Indian Cuisine with Sheil Shukla,a32bb367f4e1,['a32bb367f4e1'],5b322d95d971,0.4298311979935135
The Dairy Industry’s Misleading Study Designs,64e86ee6a79b,['64e86ee6a79b'],1dd10d5ad31c,0.593163912135553
How Not to Die Hits New York Times Best Seller List!,b19d9120eb90,['b19d9120eb90'],6d75eaafd086,0.4603008905026352
Exercise as a Treatment for Depression,fb6b7424eac1,['fb6b7424eac1'],0c38ee6ee9e4,0.7842664233139094
Three Brands of Nutritional Yeast Contain Detectable Lead Levels But the Risk is Minimal,29ea005bf029,['29ea005bf029'],9814ca2c3886,0.7531912623581403
